Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.281,0.274,0.028,0,0.667,0.006,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,7901,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.278,0.271,0.027,0,0.66,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,7951,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.003,0.281,0.276,0.029,0,0.667,0.004,0,0.028,0.003,93.0556,569,6.52083,49.9032,11,11,8001,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.28,0.274,0.028,0,0.664,0.004,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,8051,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.274,0.266,0.026,0,0.658,0.006,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,8101,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.277,0.271,0.027,0,0.66,0.008,0,0.025,0.002,93.0556,569,6.52083,49.9032,11,11,8151,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.279,0.274,0.029,0,0.664,0.004,0,0.027,0.003,93.0556,569,6.52083,49.9032,11,11,8201,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.002,0.278,0.273,0.029,0,0.658,0.004,0,0.028,0.003,93.0556,569,6.52083,49.9032,11,11,8251,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.287,0.282,0.026,0,0.678,0.004,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,8301,0.29
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.282,0.275,0.028,0,0.668,0.004,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,8351,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.278,0.271,0.027,0,0.661,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,8401,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.278,0.272,0.028,0,0.666,0.003,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,8451,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.281,0.273,0.026,0,0.666,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,8501,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.002,0.274,0.268,0.026,0,0.659,0.004,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,8551,0.278
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.002,0.278,0.27,0.026,0,0.67,0.008,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,8601,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.002,0.283,0.277,0.03,0,0.67,0.006,0,0.029,0.003,93.0556,569,6.52083,49.9032,11,11,8651,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.28,0.274,0.027,0,0.665,0.002,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,8701,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.003,0.277,0.268,0.027,0,0.67,0.008,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,8751,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.003,0.279,0.271,0.027,0,0.67,0.008,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,8801,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.278,0.272,0.027,0,0.662,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,8851,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.285,0.277,0.028,0,0.677,0.006,0,0.028,0.005,93.0556,569,6.52083,49.9032,11,11,8901,0.29
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.012,0,0.003,0.295,0.287,0.034,0,0.703,0.004,0,0.032,0.005,93.0556,569,6.52083,49.9032,11,11,8951,0.3
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.003,0.276,0.268,0.027,0,0.67,0.004,0,0.026,0.006,93.0556,569,6.52083,49.9032,11,11,9001,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.286,0.28,0.027,0,0.68,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,9051,0.29
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.286,0.28,0.029,0,0.68,0.006,0,0.027,0.003,93.0556,569,6.52083,49.9032,11,11,9101,0.289
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.003,0.278,0.269,0.027,0,0.664,0.006,0,0.027,0.006,93.0556,569,6.52083,49.9032,11,11,9151,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.002,0.28,0.273,0.026,0,0.668,0.004,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,9201,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.276,0.269,0.026,0,0.656,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,9251,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.002,0.274,0.267,0.028,0,0.651,0.006,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,9301,0.278
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.281,0.275,0.026,0,0.667,0.006,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,9351,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.284,0.278,0.027,0,0.678,0.006,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,9401,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.279,0.273,0.028,0,0.662,0.004,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,9451,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.281,0.272,0.029,0,0.666,0.006,0,0.028,0.005,93.0556,569,6.52083,49.9032,11,11,9501,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.283,0.277,0.03,0,0.673,0.004,0,0.028,0.004,93.0556,569,6.52083,49.9032,11,11,9551,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.282,0.276,0.027,0,0.669,0.004,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,9601,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.315,0.307,0.028,0,0.738,0.004,0,0.026,0.006,93.0556,569,6.52083,49.9032,11,11,9651,0.321
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.004,0.336,0.329,0.035,0,0.805,0.004,0,0.033,0.005,93.0556,569,6.52083,49.9032,11,11,9701,0.341
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.012,0,0.002,0.292,0.285,0.029,0,0.685,0.004,0,0.028,0.005,93.0556,569,6.52083,49.9032,11,11,9751,0.297
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.284,0.277,0.027,0,0.672,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,9801,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.293,0.286,0.033,0,0.706,0.004,0,0.032,0.005,93.0556,569,6.52083,49.9032,11,11,9851,0.298
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.283,0.274,0.028,0,0.674,0.006,0,0.028,0.006,93.0556,569,6.52083,49.9032,11,11,9901,0.289
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.003,0.289,0.281,0.027,0,0.689,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,9951,0.294
