Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
PS,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,0,294797,0.818881,0,0,52,0.000144444,0,0,0.008,0,0,0,0,0,0.645,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,1000000,1790,0.00497222,0,104,52,0.000144444,0,0,0.007,0,0.006,0.007,0,0,0.02,0,0,0,0,0,0,0,0,0,1,1,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,4681,3456912,9.60253,0,0,52,0.000144444,0,0,0.007,0,0.002,7.145,0,0,7.154,0,0,0,0,0,0,0,0,0,1,1,0,7.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,1374,0.00381667,8574800,142,52,0.000144444,0,4137,0.009,0,0,0.01,0.008,0.015,0.043,0,0,0.014,0.01,0,47.2527,1081,43.2033,105.518,246,246,1,0.02,5,0,6000,0,0,0,0,0,0,0,0,0,5,4,0,773,1081,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,604.561,353.719,0,339.28,538.478,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,396.348,89.5381,0,181.562,407.781,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,1000000,7407,0.020575,0,320,52,0.000144444,0,0,0.01,0,0.014,0.042,0,0,0.067,0,0,0,0,0,0,0,0,0,1,1,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,1317,0.00365833,875640,115,52,0.000144444,4278,4029,0.006,0,0.002,0.006,0.004,0.029,0.048,0,0,0.028,0.004,0,47.2527,1535,10.1456,97.893,365,365,1,0.01,6,0,27,39,121,0,0,1535,0,0,0,0,20,71,114,743,327,696,0,0,0,0,413.908,259.027,295.69,0,0,276.533,0,0,0,0,332.54,391.431,311.35,322.971,361.887,572.871,0,0,0,0,155.736,38.78,80.975,0,0,128.949,0,0,0,0,80.0156,281.872,204.84,196.212,167.192,412.736,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,1431,0.003975,1115440,138,52,0.000144444,4326,4137,0.006,0,0.012,0.013,0.013,0.018,0.045,0,0,0.017,0.007,0,17.3077,1670,63.0385,229.644,155,155,1,0.02,5,4,6000,0,0,0,0,0,0,0,0,0,4,0,0,1670,0,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,465.084,353.719,0,357.826,459.007,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,360.041,89.5381,0,200.751,267.377,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,1381,0.00383611,7433493,115,52,0.000144444,151,4137,0.006,0,0.001,0.01,0.008,0.015,0.04,0,0,0.014,0.008,0,47.2527,5422,42.3736,412.808,365,365,1,0.018,5,0,0,0,6,421,5422,0,0,0,0,0,5,4,0,773,1081,0,0,0,0,0,0,0,269.066,249.276,253.591,0,0,0,0,0,604.561,353.719,0,339.28,538.478,0,0,0,0,0,0,0,79.3292,71.8829,102.563,0,0,0,0,0,396.348,89.5381,0,181.562,407.781,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,1381,0.00383611,2559184,115,52,0.000144444,151,4137,0.006,0,0.002,0.008,0.006,0.014,0.038,0,0,0.014,0.008,0,48.9011,5422,42.3736,415.406,365,365,1,0.016,5,0,0,0,6,421,5422,0,0,0,0,0,0,0,0,1391,472,0,0,0,0,0,0,0,269.066,249.276,253.591,0,0,0,0,0,0,0,0,443.544,491.155,0,0,0,0,0,0,0,79.3292,71.8829,102.563,0,0,0,0,0,0,0,0,331.107,387.279,0,0,0,0,0,
NL,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,0,36000000,100,0,0,399,0.00110833,0,0,0.007,0,0,0,0,0,77.096,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,0,390818,1.08561,0,0,399,0.00110833,0,0,0.006,0,0,0,0,0,0.828,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,1000000,6527,0.0181306,0,832,399,0.00110833,0,0,0.01,0,0.004,0.016,0,0,0.03,0,0,0,0,0,0,0,0,0,1,1,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,4681,2705443,7.51512,0,0,399,0.00110833,0,0,0.006,0,0.002,5.686,0,0,5.694,0,0,0,0,0,0,0,0,0,1,1,0,5.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,6017,0.0167139,12958300,1127,399,0.00110833,0,3185,0.008,0,0,0.021,0.019,0.016,0.055,0,0,0.016,0.01,0.001,45.6044,1726,48.4341,149.658,247,247,1,0.031,5,0,6000,0,0,0,0,0,0,0,0,0,127,1,3,958,1726,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,319.352,649.236,401.033,400.047,366.78,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,152.131,0,58.3168,303.583,254.937,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,1000000,23461,0.0651694,0,2588,399,0.00110833,0,0,0.007,0,0.015,0.075,0,0,0.098,0.001,0,0,0,0,0,0,0,0,1,1,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,6289,0.0174694,2642852,1105,399,0.00110833,1098,4154,0.008,0,0.002,0.019,0.018,0.032,0.068,0,0,0.031,0.006,0.001,45.3297,2569,18.5385,164.037,365,365,1,0.025,6,0,0,90,82,652,1509,2569,0,0,0,0,30,188,352,501,312,463,0,0,0,0,0,268.7,236.612,283.27,256.452,245.821,0,0,0,0,372.688,297.32,312.137,354.01,376.245,418.717,0,0,0,0,0,76.8994,54.2904,165.511,90.8226,82.792,0,0,0,0,293.538,93.4363,200.374,228.208,238.563,320.931,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,6259,0.0173861,4012844,1145,399,0.00110833,1710,3185,0.007,0,0.038,0.042,0.032,0.022,0.08,0,0,0.02,0.008,0,16.6667,2212,91.9722,347.327,169,169,1,0.05,5,4,6000,0,0,0,0,0,0,0,0,0,3,0,2245,2042,0,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,376.102,0,482.569,423.495,353.249,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,259.096,0,0,412.103,217.818,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,6285,0.0174583,10218496,1106,399,0.00110833,144,3185,0.007,0,0.001,0.023,0.018,0.018,0.057,0,0,0.017,0.008,0,45.6044,5422,47.6429,426.238,365,365,1,0.031,5,0,7,0,6,421,5422,0,0,0,0,0,127,1,3,958,1726,0,0,0,0,0,237.237,0,269.066,249.276,253.591,0,0,0,0,0,319.352,649.236,401.033,400.047,366.78,0,0,0,0,0,44.2076,0,79.3292,71.8829,102.563,0,0,0,0,0,152.131,0,58.3168,303.583,254.937,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,6285,0.0174583,103018,1106,399,0.00110833,144,3248,0.006,0,0.002,0.021,0.018,0.018,0.055,0,0,0.018,0.008,0,48.9011,5422,47.2967,430.782,365,365,1,0.029,5,0,7,0,6,421,5422,0,0,0,0,0,0,0,0,2016,736,0,0,0,0,0,237.237,0,269.066,249.276,253.591,0,0,0,0,0,0,0,0,377.673,378.079,0,0,0,0,0,44.2076,0,79.3292,71.8829,102.563,0,0,0,0,0,0,0,0,270.991,272.509,0,0,0,0,0,
NL,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,NL,0,0,0,36000000,100,0,0,4,1.11111e-05,0,0,0.007,0,0,0,0,0,77.577,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,NL,0,0,0,246843,0.685675,0,0,4,1.11111e-05,0,0,0.012,0,0,0,0,0,0.539,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,NL,0,0,1000000,175,0.000486111,0,2,4,1.11111e-05,0,0,0.008,0,0.006,0.003,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,NL,0,0,4681,2789890,7.74969,0,0,4,1.11111e-05,0,0,0.006,0,0.002,5.77,0,0,5.779,0,0,0,0,0,0,0,0,0,1,1,0,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,SGrid,3,100,100,114,0.000316667,12626700,1,4,1.11111e-05,0,3598,0.014,0,0,0.009,0.006,0.014,0.046,0,0,0.014,0.01,0.001,48.9011,1861,46.1648,147.658,245,245,1,0.019,5,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,541,1861,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,0,0,0,401.034,464.744,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,0,0,0,296.625,351.481,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,NL,0,0,1000000,1526,0.00423889,0,44,4,1.11111e-05,0,0,0.012,0,0.012,0.029,0,0,0.053,0,0,0,0,0,0,0,0,0,1,1,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,SGrid,3,100,100,274,0.000761111,2605152,20,4,1.11111e-05,2304,4459,0.009,0,0.002,0.004,0.001,0.03,0.051,0,0,0.029,0.005,0,48.9011,2140,14.3874,146.138,365,365,1,0.009,6,0,3,0,49,2140,104,1400,0,0,0,0,15,0,0,388,70,1068,0,0,0,0,218.412,0,272.126,263.106,296.956,250.78,0,0,0,0,308.593,0,0,467.058,382.93,466.956,0,0,0,0,41.0371,0,64.6383,117.576,81.0914,107.863,0,0,0,0,55.7429,0,0,333.98,205.631,367.787,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,SGrid,3,100,100,162,0.00045,2511828,20,4,1.11111e-05,1892,3598,0.013,0,0.019,0.02,0.014,0.019,0.061,0,0,0.018,0.007,0,17.6471,4056,91.6176,486.461,165,165,1,0.027,5,4,6000,0,0,0,0,0,0,0,0,0,31,0,21,4056,0,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,453.913,0,0,393.242,447.268,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,349.587,0,0,231.413,285.91,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,SGrid,3,100,100,274,0.000761111,11626134,20,4,1.11111e-05,140,3598,0.006,0,0.001,0.008,0.006,0.018,0.043,0,0,0.017,0.009,0,48.9011,5429,45.3956,426.045,365,365,1,0.017,5,0,0,0,6,425,5429,0,0,0,0,0,0,0,0,541,1861,0,0,0,0,0,0,0,269.066,249.182,253.57,0,0,0,0,0,0,0,0,401.034,464.744,0,0,0,0,0,0,0,79.3292,71.6391,102.511,0,0,0,0,0,0,0,0,296.625,351.481,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample6.bin,SGrid,3,100,100,274,0.000761111,4630937,20,4,1.11111e-05,140,3756,0.007,0,0.002,0.008,0.006,0.014,0.039,0,0,0.013,0.008,0,48.9011,5429,44.5275,419.028,365,365,1,0.016,5,0,0,0,6,425,5429,0,0,0,0,0,0,0,0,1391,853,0,0,0,0,0,0,0,269.066,249.182,253.57,0,0,0,0,0,0,0,0,398.013,511.988,0,0,0,0,0,0,0,79.3292,71.6391,102.511,0,0,0,0,0,0,0,0,291.31,377.215,0,0,0,0,0,
NL,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,NL,0,0,0,36000000,100,0,0,214,0.000594444,0,0,0.007,0,0,0,0,0,78.014,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,NL,0,0,0,384498,1.06805,0,0,214,0.000594444,0,0,0.014,0,0,0,0,0,0.839,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,NL,0,0,1000000,4915,0.0136528,0,457,214,0.000594444,0,0,0.009,0,0.005,0.013,0,0,0.027,0,0,0,0,0,0,0,0,0,1,1,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,NL,0,0,4681,3063132,8.5087,0,0,214,0.000594444,0,0,0.006,0,0.002,6.619,0,0,6.628,0,0,0,0,0,0,0,0,0,1,1,0,6.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,SGrid,3,100,100,4130,0.0114722,11584100,575,214,0.000594444,0,3818,0.009,0,0,0.016,0.013,0.015,0.048,0,0,0.014,0.011,0,48.3516,1729,44.956,137.128,245,245,1,0.027,5,0,6000,0,0,0,0,0,0,0,0,0,5,0,0,448,1729,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,514.723,0,0,421.338,390.413,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,326.918,0,0,279.441,271.128,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,NL,0,0,1000000,22272,0.0618667,0,1140,214,0.000594444,0,0,0.006,0,0.014,0.072,0,0,0.092,0,0,0,0,0,0,0,0,0,1,1,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,SGrid,3,100,100,4680,0.013,4857741,578,214,0.000594444,952,3967,0.007,0,0.003,0.019,0.015,0.029,0.064,0,0,0.028,0.006,0,47.5275,1748,19.4533,151.108,365,365,1,0.025,6,0,67,127,221,1748,1505,1380,0,0,0,0,12,50,382,713,740,136,0,0,0,0,232.87,265.887,242.693,260.191,262.412,239.762,0,0,0,0,541.471,489.089,318.084,396.439,395.466,483.232,0,0,0,0,83.3472,176.207,62.2134,120.488,91.855,78.7962,0,0,0,0,341.13,222.773,164.064,297.658,285.428,377.318,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,SGrid,3,100,100,4612,0.0128111,2675120,531,214,0.000594444,1539,3818,0.007,0,0.027,0.028,0.024,0.021,0.065,0,0,0.021,0.008,0,17.7419,3946,103.242,494.919,161,161,1,0.036,5,4,6000,0,0,0,0,0,0,0,0,0,440,70,5,3946,0,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,396.305,0,0,388.027,413.238,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,267.765,0,0,208.483,365.952,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,SGrid,3,100,100,4683,0.0130083,11871476,536,214,0.000594444,151,3818,0.007,0,0.001,0.019,0.017,0.018,0.052,0,0,0.017,0.007,0,48.3516,5422,44.1264,421.999,365,365,1,0.026,5,0,0,0,6,421,5422,0,0,0,0,0,5,0,0,448,1729,0,0,0,0,0,0,0,269.066,249.276,253.591,0,0,0,0,0,514.723,0,0,421.338,390.413,0,0,0,0,0,0,0,79.3292,71.8829,102.563,0,0,0,0,0,326.918,0,0,279.441,271.128,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample7.bin,SGrid,3,100,100,4683,0.0130083,4413508,536,214,0.000594444,151,3847,0.007,0,0.001,0.018,0.015,0.018,0.052,0,0,0.018,0.008,0,48.9011,5422,43.967,417.206,365,365,1,0.026,5,0,0,0,6,421,5422,0,0,0,0,0,0,0,0,1339,814,0,0,0,0,0,0,0,269.066,249.276,253.591,0,0,0,0,0,0,0,0,402.569,375.605,0,0,0,0,0,0,0,79.3292,71.8829,102.563,0,0,0,0,0,0,0,0,271.371,254.239,0,0,0,0,0,
NL,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,NL,0,0,0,36000000,100,0,0,107,0.000297222,0,0,0.006,0,0,0,0,0,78.207,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,NL,0,0,0,336855,0.935708,0,0,107,0.000297222,0,0,0.007,0,0,0,0,0,0.724,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,NL,0,0,1000000,3579,0.00994167,0,231,107,0.000297222,0,0,0.006,0,0.005,0.015,0,0,0.027,0,0,0,0,0,0,0,0,0,1,1,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,NL,0,0,4681,3148823,8.74673,0,0,107,0.000297222,0,0,0.008,0,0.002,6.564,0,0,6.574,0,0,0,0,0,0,0,0,0,1,1,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,SGrid,3,100,100,3393,0.009425,12984200,250,107,0.000297222,0,3226,0.008,0,0.001,0.015,0.012,0.017,0.05,0,0,0.017,0.011,0,48.3516,1780,48.2088,149.832,245,245,1,0.026,5,0,6000,0,0,0,0,0,0,0,0,0,146,0,0,848,1780,0,0,0,0,0,252.542,0,0,0,0,0,0,0,0,0,476.308,0,0,423.091,382.34,0,0,0,0,0,99.9419,0,0,0,0,0,0,0,0,0,319.19,0,0,310.513,263.152,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesDendrites/6000/sample7.bin,../../../data/samplesAxons/6000/sample8.bin,NL,0,0,1000000,20316,0.0564333,0,762,107,0.000297222,0,0,0.012,0,0.011,0.07,0,0,0.094,0,0,0,0,0,0,0,0,0,1,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
