Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
dTOUCH,80,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,17455069,35.6226,47238300,0,167,0.000340816,0,199,0.007,0,0.002,10.128,9.115,0.031,0,20.349,0.002,0,0.029,1.012,95.2153,6978,33.689,481.506,11,11
reTOUCH,80,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,38814,0.0792122,17917492,0,167,0.000340816,0,198,0.014,0,0.003,0.035,0.028,0.007,0,4.291,0,0,0.006,2.084,183.019,2699,130.208,477.042,213,213
TOUCH,80,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,26632619,41.6135,50940100,0,212,0.00033125,236,0,0.015,0,0.001,15.525,14.304,0.02,0,31.126,0.002,0,0.018,0,83.3333,5799,64.7,536.014,21,21
cTOUCH,80,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,56638,0.0884969,17682689,0,212,0.00033125,0,234,0.008,0,0.271,0.06,0.048,0.045,0,1.744,0,0.001,0.04,0.486,71.7842,6878,65.4191,572.822,483,483
dTOUCH,80,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,22820934,35.6577,60824114,0,212,0.00033125,0,236,0.009,0,0.001,13.484,12.327,0.036,0,27.071,0.002,0,0.033,1.156,92.7966,7906,34.3008,513.515,18,18
reTOUCH,80,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,50931,0.0795797,20423410,0,212,0.00033125,0,234,0.008,0,0.003,0.043,0.038,0.007,0,5.114,0,0,0.005,2.495,185,3189,131.383,500.977,241,241
TOUCH,95,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,963991,96.3991,752600,0,5,0.0005,34,0,0.001,0,0,0.892,0.683,0.002,0,1.79,0,0,0.002,0,41.1765,524,56.8235,129.341,11,11
cTOUCH,95,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1218,0.1218,360507,0,5,0.0005,0,34,0.001,0,0.002,0.004,0.003,0.005,0,0.406,0,0,0.004,0.191,61.2903,1051,63.4194,209.46,63,63
dTOUCH,95,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,839136,83.9136,757228,0,5,0.0005,0,34,0.001,0,0,0.83,0.568,0.003,0,1.67,0,0,0.003,0.262,41.3793,905,41.8621,164.526,18,18
reTOUCH,95,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1206,0.1206,253113,0,5,0.0005,0,34,0.001,0,0.001,0.003,0.002,0.001,0,0.888,0,0,0.001,0.438,111.765,469,115.647,132.306,35,35
TOUCH,95,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3966497,99.1624,3493500,0,20,0.0005,59,0,0.003,0,0,2.817,2.3,0.003,0,5.646,0,0,0.003,0,83.871,1602,62.6129,286.524,6,6
cTOUCH,95,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,5275,0.131875,655296,0,20,0.0005,0,59,0.003,0,0.005,0.009,0.007,0.009,0,0.578,0,0,0.008,0.263,58.0645,1091,63.5645,198.058,125,125
dTOUCH,95,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3315953,82.8988,3797174,0,20,0.0005,0,59,0.002,0,0,2.518,2.041,0.007,0,5.058,0.002,0,0.006,0.476,88.7097,1967,32.629,247.7,8,8
reTOUCH,95,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,4956,0.1239,1700359,0,20,0.0005,0,59,0.002,0,0.001,0.006,0.005,0.001,0,1.89,0,0,0.001,0.934,154.839,898,127.129,251.363,63,63
TOUCH,95,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,9007360,100.082,6967800,0,44,0.000488889,81,0,0.003,0,0,6.345,5.703,0.006,0,12.71,0,0,0.005,0,72.3404,1599,62.1064,253.656,14,14
cTOUCH,95,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,12042,0.1338,1303912,0,44,0.000488889,0,81,0.003,0,0.016,0.016,0.012,0.016,0,0.811,0,0,0.014,0.354,70.3297,3832,65.044,405.554,183,183
dTOUCH,95,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7575798,84.1755,8076100,0,44,0.000488889,0,81,0.003,0,0,5.1,4.34,0.012,0,10.237,0,0,0.011,0.76,86.9565,2422,34.0761,256.645,13,13
reTOUCH,95,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,11288,0.125422,2262447,0,44,0.000488889,0,81,0.004,0,0.002,0.015,0.013,0.003,0,2.806,0,0,0.002,1.378,163.83,1471,125.936,292.997,95,95
TOUCH,95,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,16028197,100.176,13013700,0,73,0.00045625,106,0,0.005,0,0.001,9.788,8.845,0.009,0,19.606,0.002,0,0.008,0,77.4194,2323,62.8065,333.485,15,15
cTOUCH,95,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,21720,0.13575,2214969,0,73,0.00045625,0,106,0.004,0,0.044,0.026,0.017,0.021,0,0.98,0,0,0.018,0.395,54.1667,3809,65.7833,361.952,241,241
dTOUCH,95,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,13357797,83.4862,13216600,0,73,0.00045625,0,106,0.004,0,0.001,8.063,7.21,0.015,0,16.173,0.002,0,0.015,0.852,90.1639,2309,33.5082,256.972,13,13
reTOUCH,95,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,20004,0.125025,1742574,0,73,0.00045625,0,108,0.01,0,0.003,0.022,0.02,0.005,0,3.532,0,0,0.004,1.724,167.742,1852,127.29,322.648,125,125
TOUCH,95,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,24968043,99.8722,22845400,0,101,0.000404,135,0,0.01,0,0.001,14.453,13.315,0.013,0,28.955,0.002,0,0.012,0,82.8947,4353,64.0132,496.965,14,14
cTOUCH,95,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,34254,0.137016,10006924,0,101,0.000404,0,133,0.011,0,0.029,0.034,0.027,0.03,0,1.237,0,0,0.027,0.513,71.8954,5150,64.4902,495.343,307,307
dTOUCH,95,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,20715961,82.8638,24239000,0,101,0.000404,0,135,0.005,0,0.001,11.711,10.667,0.027,0,23.499,0.002,0,0.026,1.043,94.0397,5000,33.2318,405.535,10,10
reTOUCH,95,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,31532,0.126128,10791441,0,101,0.000404,0,136,0.008,0,0.002,0.027,0.024,0.005,0,4.696,0,0,0.004,2.305,181.579,1989,129.789,426.659,153,153
TOUCH,95,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,35969519,99.9153,29336100,0,147,0.000408333,151,0,0.011,0,0.001,20.407,19.025,0.014,0,40.868,0.002,0,0.014,0,81.3187,4216,64.2747,451.474,18,18
cTOUCH,95,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,49247,0.136797,6250334,0,147,0.000408333,0,151,0.007,0,0.086,0.048,0.041,0.032,0,1.338,0,0,0.028,0.495,68.6813,3227,65.1044,360.717,365,365
dTOUCH,95,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,29724665,82.5685,34835700,0,147,0.000408333,0,151,0.006,0,0.001,17.349,16.123,0.027,0,34.774,0.004,0,0.025,1.224,93.9227,6000,33.3978,444.726,12,12
reTOUCH,95,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,45422,0.126172,15607821,0,147,0.000408333,0,151,0.006,0,0.002,0.053,0.047,0.005,0,5.948,0,0,0.004,2.907,183.516,2486,130.209,463.942,183,183
TOUCH,95,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,48838916,99.6713,42806900,0,211,0.000430612,167,0,0.007,0,0.001,26.716,25.217,0.018,0,53.486,0.006,0,0.016,0,83.0189,5805,64.4623,563.449,19,19
cTOUCH,95,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,66532,0.13578,9934254,0,211,0.000430612,0,164,0.007,0,0.127,0.063,0.06,0.037,0,1.569,0,0.001,0.033,0.549,65.566,3517,65.2642,352.945,425,425
dTOUCH,95,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,40404196,82.4575,47634800,0,211,0.000430612,0,167,0.007,0,0.001,21.833,20.436,0.032,0,43.756,0.002,0,0.03,1.396,95.2381,6995,33.4571,481.541,11,11
reTOUCH,95,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,61212,0.124922,17309497,0,211,0.000430612,0,163,0.008,0,0.004,0.051,0.042,0.006,0,6.328,0,0,0.005,3.095,183.962,3099,130.538,463.027,213,213
TOUCH,95,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,63780953,99.6577,52726000,0,267,0.000417188,199,0,0.008,0,0.001,33.578,31.901,0.019,0,67.214,0.004,0,0.017,0,87.5,6084,65.0083,559.727,16,16
cTOUCH,95,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,86433,0.135052,19917398,0,267,0.000417188,0,196,0.013,0,0.269,0.084,0.075,0.045,0,2.154,0,0,0.04,0.664,72.6141,6999,65.5768,588.369,483,483
dTOUCH,95,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,52788114,82.4814,61914900,0,267,0.000417188,0,199,0.009,0,0.001,27.005,25.438,0.037,0,54.119,0.004,0,0.035,1.565,97.0464,8000,34.0253,518.546,8,8
reTOUCH,95,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,79884,0.124819,19824611,0,267,0.000417188,0,195,0.009,0,0.003,0.06,0.056,0.007,0,7.171,0,0,0.006,3.505,184.167,3784,131.708,528.455,241,241
