Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,45,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,12011058,24.5124,31265700,132096,724,0.00147755,594,0,0.021,0,0.003,26.233,26.157,0.021,0,52.559,0.006,0,0.021,0,93.3962,3799,60.434,391.561,8,8
cTOUCH,45,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,94728,0.193322,1839815,775,724,0.00147755,4716,703,0.021,0,0.013,0.229,0.221,0.05,0,0.792,0,0,0.047,0.08,84.434,4141,40.4764,300.514,425,425
dTOUCH,45,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,30703038,62.6593,8651033,448113,724,0.00147755,4689,594,0.021,0,0.004,67.878,67.757,0.037,0,135.898,0.016,0,0.036,0.112,91.8919,1114,19.1027,115.904,16,16
reTOUCH,45,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,90973,0.185659,4625449,543,724,0.00147755,4193,765,0.028,0,0.008,0.237,0.23,0.005,0,0.78,0,0,0.004,0.11,184.906,2969,85.3019,328.419,319,319
TOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8340,0.0231667,27823700,242,74,0.000205556,849,0,0.017,0,0.003,0.03,0.024,0.017,0,0.136,0,0,0.017,0,92.3077,4602,56.6044,480.86,8,8
cTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2227,0.00618611,227492,59,74,0.000205556,4862,1299,0.019,0,0.01,0.012,0.008,0.041,0,0.182,0,0,0.038,0.007,87.3626,4102,32.0824,305.775,365,365
dTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6311,0.0175306,3410232,664,74,0.000205556,4904,849,0.019,0,0.003,0.032,0.027,0.037,0,0.512,0,0,0.036,0.004,87.1166,386,9.98773,50.779,22,22
reTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1885,0.00523611,293292,46,74,0.000205556,5086,2132,0.02,0,0.006,0.011,0.009,0.004,0,0.098,0,0,0.003,0.007,159.341,550,52.5495,100.272,365,365
rereTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2131,0.00591944,298327,67,74,0.000205556,5086,3999,0.018,0,0.008,0.008,0.007,0.004,0,0.087,0,0.001,0.003,0.004,195.604,208,33.8242,-nan,365,365
TOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9857,0.0154016,54950600,279,82,0.000128125,967,0,0.026,0,0.004,0.034,0.027,0.023,0,0.178,0,0,0.022,0,97.5,6795,58.6083,617.844,4,4
cTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2386,0.00372813,944262,68,82,0.000128125,6913,2096,0.026,0,0.013,0.017,0.011,0.057,0,0.245,0,0,0.053,0.008,86.722,2183,29.0083,193.105,483,483
dTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7221,0.0112828,8653214,671,82,0.000128125,6602,967,0.024,0,0.005,0.035,0.032,0.05,0,0.898,0,0,0.048,0.003,95.5357,959,7.07589,66.2838,11,11
reTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2348,0.00366875,577793,59,82,0.000128125,6380,2451,0.025,0,0.008,0.017,0.014,0.005,0,0.132,0,0,0.004,0.01,155.833,649,59.7417,117.88,481,481
rereTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2660,0.00415625,1473714,90,89,0.000139062,6380,2671,0.024,0,0.012,0.014,0.011,0.005,0,0.132,0,0,0.004,0.01,192.5,432,59.9167,-nan,481,481
TOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15429,0.015429,76470700,501,163,0.000163,1245,0,0.029,0,0.005,0.053,0.044,0.031,0,0.237,0,0,0.029,0,96.732,5764,57.2222,502.658,6,6
cTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4128,0.004128,2007435,76,163,0.000163,8101,1947,0.028,0,0.018,0.022,0.013,0.07,0,0.299,0,0,0.064,0.01,88.7417,3989,32.9536,293.448,605,605
dTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10839,0.010839,10136900,1027,163,0.000163,7904,1245,0.034,0,0.005,0.048,0.042,0.066,0,1.23,0,0,0.065,0.006,92.5532,742,8.69858,56.0592,22,22
reTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3420,0.00342,545075,95,163,0.000163,8488,2973,0.034,0,0.011,0.022,0.014,0.007,0,0.177,0,0.001,0.005,0.011,156.209,679,55.8105,114.273,613,613
rereTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4166,0.004166,351366,178,163,0.000163,8488,6777,0.03,0,0.015,0.013,0.012,0.007,0,0.147,0,0,0.005,0.007,192.81,258,30.9673,-nan,613,613
TOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,143474,0.398539,28286000,4119,195,0.000541667,702,0,0.017,0,0.003,0.335,0.322,0.017,0,0.748,0,0,0.017,0,93.4066,4676,58.2198,488.857,7,7
TOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8340,0.0231667,27823700,242,74,0.000205556,849,0,0.019,0,0.003,0.031,0.025,0.016,0,0.142,0,0,0.015,0,92.3077,4602,56.6044,480.86,8,8
cTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2227,0.00618611,227492,59,74,0.000205556,4862,1299,0.017,0,0.01,0.012,0.009,0.04,0,0.175,0,0,0.035,0.007,87.3626,4102,32.0824,305.775,365,365
dTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6311,0.0175306,3410232,664,74,0.000205556,4904,849,0.017,0,0.003,0.031,0.026,0.029,0,0.178,0,0,0.029,0.005,87.1166,386,9.98773,50.779,22,22
reTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1885,0.00523611,293292,46,74,0.000205556,5086,2132,0.019,0,0.006,0.012,0.009,0.004,0,0.094,0,0,0.003,0.006,159.341,550,52.5495,100.272,365,365
rereTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2131,0.00591944,298327,67,74,0.000205556,5086,3999,0.018,0,0.008,0.009,0.008,0.005,0,0.088,0,0,0.004,0.004,195.604,208,33.8242,-nan,365,365
TOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9857,0.0154016,54950600,279,82,0.000128125,967,0,0.029,0,0.004,0.036,0.028,0.023,0,0.186,0,0,0.022,0,97.5,6795,58.6083,617.844,4,4
cTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2386,0.00372813,944262,68,82,0.000128125,6913,2096,0.025,0,0.014,0.016,0.009,0.054,0,0.239,0,0,0.049,0.008,86.722,2183,29.0083,193.105,483,483
dTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7221,0.0112828,8653214,671,82,0.000128125,6602,967,0.024,0,0.004,0.033,0.029,0.043,0,0.23,0,0,0.042,0.004,95.5357,959,7.07589,66.2838,11,11
reTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2348,0.00366875,577793,59,82,0.000128125,6380,2451,0.029,0,0.009,0.017,0.014,0.005,0,0.142,0,0,0.004,0.01,155.833,649,59.7417,117.88,481,481
rereTOUCH,5,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2660,0.00415625,1473714,90,89,0.000139062,6380,2671,0.023,0,0.013,0.015,0.014,0.005,0,0.134,0,0,0.004,0.009,192.5,432,59.9167,-nan,481,481
TOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15429,0.015429,76470700,501,163,0.000163,1245,0,0.03,0,0.005,0.057,0.047,0.029,0,0.247,0,0,0.028,0,96.732,5764,57.2222,502.658,6,6
cTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4128,0.004128,2007435,76,163,0.000163,8101,1947,0.03,0,0.018,0.021,0.015,0.067,0,0.298,0.002,0,0.062,0.011,88.7417,3989,32.9536,293.448,605,605
dTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10839,0.010839,10136900,1027,163,0.000163,7904,1245,0.029,0,0.005,0.049,0.042,0.06,0,0.314,0,0,0.058,0.007,92.5532,742,8.69858,56.0592,22,22
reTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3420,0.00342,545075,95,163,0.000163,8488,2973,0.032,0,0.012,0.02,0.015,0.007,0,0.169,0,0,0.005,0.012,156.209,679,55.8105,114.273,613,613
rereTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4166,0.004166,351366,178,163,0.000163,8488,6777,0.028,0,0.016,0.015,0.012,0.007,0,0.149,0,0,0.006,0.007,192.81,258,30.9673,-nan,613,613
TOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,143474,0.398539,28286000,4119,195,0.000541667,702,0,0.022,0,0.003,0.336,0.324,0.018,0,0.761,0,0,0.017,0,93.4066,4676,58.2198,488.857,7,7
cTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8295,0.0230417,954909,122,195,0.000541667,4766,968,0.023,0,0.009,0.031,0.026,0.04,0,0.238,0,0.001,0.036,0.014,85.7143,4267,34.4286,317.538,365,365
dTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,237055,0.658486,4665942,11660,195,0.000541667,4705,702,0.021,0,0.002,0.559,0.544,0.032,0,1.249,0,0.001,0.031,0.014,92.0245,582,11.6503,62.5236,14,14
reTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8084,0.0224556,848753,127,195,0.000541667,4779,1643,0.023,0,0.007,0.03,0.027,0.003,0,0.16,0,0,0.002,0.016,172.527,871,61.2967,147.447,365,365
rereTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9513,0.026425,1049120,259,195,0.000541667,4779,2583,0.018,0,0.009,0.031,0.031,0.005,0,0.154,0,0,0.004,0.013,195.604,591,55.1758,59.4627,365,365
TOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,178193,0.278427,56143900,4850,234,0.000365625,894,0,0.021,0,0.003,0.418,0.401,0.024,0,0.932,0,0,0.022,0,97.5,6981,59.2167,634.598,4,4
cTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11236,0.0175562,1331282,175,234,0.000365625,6794,1585,0.023,0,0.014,0.04,0.035,0.055,0,0.3,0,0,0.051,0.018,86.3071,2284,31.6224,213.602,483,483
dTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,278674,0.435428,9312332,13021,234,0.000365625,6438,894,0.023,0,0.004,0.671,0.659,0.044,0,1.505,0,0,0.043,0.011,94.2478,1115,7.70354,76.08,14,14
reTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9989,0.0156078,1520939,160,234,0.000365625,5886,1726,0.029,0,0.009,0.037,0.032,0.005,0,0.21,0,0,0.004,0.022,166.667,1237,69.9,190.869,481,481
rereTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11803,0.0184422,2583009,251,230,0.000359375,5886,1806,0.024,0,0.013,0.041,0.037,0.006,0,0.218,0.001,0,0.005,0.023,194.167,875,73.9167,88.8922,481,481
TOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,264303,0.264303,80020200,8138,420,0.00042,1046,0,0.028,0,0.005,0.627,0.606,0.03,0,1.383,0,0,0.028,0,96.732,6188,58.5229,532.911,6,6
cTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,16890,0.01689,3195571,259,420,0.00042,7891,1429,0.039,0,0.018,0.054,0.044,0.066,0,0.395,0,0,0.06,0.019,90.0662,4654,35.3642,333.03,605,605
dTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,327099,0.327099,12725600,17622,420,0.00042,7788,1046,0.03,0,0.005,0.8,0.787,0.056,0,1.816,0,0,0.053,0.013,91.5789,795,9.00351,57.9264,25,25
reTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,16073,0.016073,1481747,270,420,0.00042,8026,2025,0.032,0,0.012,0.058,0.049,0.007,0,0.273,0,0,0.005,0.026,167.974,1599,65.0261,183.566,613,613
rereTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,18458,0.018458,1335175,411,420,0.00042,8026,4680,0.03,0,0.017,0.054,0.051,0.007,0,0.254,0,0,0.005,0.018,192.81,679,47.8235,47.6469,613,613
TOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,937518,2.60422,28705200,17777,335,0.000930556,631,0,0.022,0,0.003,2.064,2.041,0.016,0,4.213,0,0,0.015,0,92.3077,4741,59,495.443,8,8
cTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,21829,0.0606361,1200503,217,335,0.000930556,4657,751,0.022,0,0.01,0.066,0.059,0.041,0,0.333,0,0.001,0.037,0.025,85.7143,4576,36.2198,340.49,365,365
dTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2023391,5.62053,4007708,55922,335,0.000930556,4482,631,0.019,0,0.003,4.453,4.426,0.033,0,9.031,0.002,0,0.031,0.026,90.2439,455,12.7988,60.5083,17,17
reTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,21644,0.0601222,1347123,243,335,0.000930556,4652,1249,0.023,0,0.007,0.061,0.057,0.004,0,0.254,0.002,0,0.003,0.03,178.022,1103,67.022,181.721,365,365
rereTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,25296,0.0702667,1958821,293,337,0.000936111,4652,1771,0.019,0,0.009,0.068,0.065,0.005,0,0.262,0,0,0.003,0.03,196.703,1005,67.3956,110.742,365,365
TOUCH,25,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1170530,1.82895,56960000,22430,416,0.00065,808,0,0.027,0,0.004,2.64,2.608,0.024,0,5.392,0.002,0,0.023,0,97.5,7100,59.9333,645.391,4,4
cTOUCH,25,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,27552,0.04305,1678728,358,416,0.00065,6584,1260,0.028,0,0.018,0.077,0.071,0.054,0,0.421,0,0,0.05,0.032,85.8921,2424,33.8423,228.129,483,483
dTOUCH,25,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2419581,3.7806,12566008,72799,416,0.00065,5827,808,0.03,0,0.004,5.362,5.327,0.046,0,10.911,0.002,0.001,0.044,0.034,94.6903,1548,10.4823,104.751,13,13
reTOUCH,25,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,27011,0.0422047,2789590,299,416,0.00065,5496,1326,0.025,0,0.008,0.079,0.075,0.006,0,0.327,0,0,0.004,0.045,177.5,1861,76.4833,247.039,481,481
rereTOUCH,25,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,30590,0.0477969,5691799,418,416,0.00065,5496,1392,0.023,0,0.014,0.087,0.081,0.006,0,0.36,0,0,0.004,0.048,195,1457,83.3667,152.755,481,481
TOUCH,25,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1656608,1.65661,81665900,35277,714,0.000714,940,0,0.029,0,0.005,3.747,3.71,0.031,0,7.626,0,0,0.029,0,96.732,6455,59.2157,549.488,6,6
cTOUCH,25,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,41627,0.041627,4121214,378,714,0.000714,7589,1175,0.027,0,0.017,0.108,0.098,0.065,0,0.503,0,0.001,0.06,0.032,90.3974,4941,37.2053,355.168,605,605
dTOUCH,25,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2620838,2.62084,15557467,79191,714,0.000714,7398,940,0.028,0,0.004,5.957,5.927,0.054,0,12.116,0.004,0.001,0.052,0.028,93.0556,1075,10.2049,73.5151,21,21
reTOUCH,25,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,42226,0.042226,2966733,483,714,0.000714,7633,1497,0.028,0,0.011,0.116,0.114,0.008,0,0.424,0,0,0.006,0.047,177.124,1720,71.0458,238.171,613,613
rereTOUCH,25,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,56860,0.05686,2344744,1245,714,0.000714,7633,2497,0.028,0,0.017,0.137,0.136,0.007,0,0.468,0,0,0.005,0.043,195.425,894,64.719,36.2435,613,613
TOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3641532,10.1154,29155900,55579,513,0.001425,552,0,0.021,0,0.003,8.345,8.304,0.016,0,16.773,0.002,0,0.015,0,92.3077,4807,59.8681,502.316,8,8
cTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,44797,0.124436,1463639,246,513,0.001425,4415,508,0.02,0,0.012,0.119,0.111,0.04,0,0.476,0.002,0,0.037,0.045,84.6154,5206,38.8846,386.28,365,365
dTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8933269,24.8146,4988590,185969,513,0.001425,4312,552,0.017,0,0.003,20.166,20.11,0.032,0,40.452,0.006,0,0.032,0.053,91.5663,574,13.741,71.5332,15,15
reTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,45335,0.125931,2021429,364,513,0.001425,4491,931,0.014,0,0.006,0.117,0.114,0.005,0,0.39,0,0,0.004,0.052,179.121,1447,72.2857,221.078,365,365
rereTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,51382,0.142728,2911609,366,519,0.00144167,4491,1099,0.015,0,0.01,0.127,0.127,0.004,0,0.422,0,0,0.003,0.054,196.703,1226,78.3077,147.087,365,365
TOUCH,35,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4512186,7.05029,57894800,67375,624,0.000975,744,0,0.02,0,0.004,10.344,10.284,0.023,0,20.784,0.002,0,0.022,0,97.5,7232,60.4667,657.415,4,4
cTOUCH,35,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,57032,0.0891125,2921056,394,624,0.000975,6187,939,0.022,0,0.015,0.149,0.141,0.056,0,0.6,0,0,0.051,0.057,88.3817,2689,36.8216,244.604,483,483
dTOUCH,35,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10918737,17.0605,11860891,216102,624,0.000975,5686,744,0.026,0,0.004,24.76,24.693,0.045,0,49.693,0.008,0,0.043,0.062,94.2731,1377,10.9559,95.6613,14,14
reTOUCH,35,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,55541,0.0867828,5549380,437,624,0.000975,5229,989,0.024,0,0.009,0.148,0.142,0.005,0,0.528,0,0,0.004,0.077,180.833,2531,81.5167,292.107,481,481
rereTOUCH,35,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,67683,0.105755,8246676,522,636,0.00099375,5229,1045,0.02,0,0.014,0.17,0.165,0.005,0,0.59,0,0,0.004,0.085,195.833,2075,92.1917,197.885,481,481
TOUCH,35,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6352842,6.35284,84028600,103453,1015,0.001015,791,0,0.029,0,0.005,14.135,14.073,0.03,0,28.401,0.002,0,0.029,0,97.3856,6793,60.1895,572.311,5,5
cTOUCH,35,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,82305,0.082305,4627227,497,1015,0.001015,7292,972,0.031,0,0.018,0.198,0.191,0.066,0,0.736,0,0,0.06,0.054,90.0662,4783,38.8609,359.243,605,605
dTOUCH,35,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11693086,11.6931,14701140,250800,1015,0.001015,7138,791,0.028,0,0.005,25.781,25.723,0.054,0,51.766,0.008,0,0.052,0.054,93.4256,743,11.0381,73.3367,20,20
reTOUCH,35,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,84948,0.084948,5579186,651,1015,0.001015,7216,1094,0.028,0,0.011,0.214,0.207,0.007,0,0.684,0.002,0,0.006,0.08,183.66,2135,76.4052,277.101,613,613
rereTOUCH,35,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,111967,0.111967,4971224,1566,1015,0.001015,7216,1873,0.029,0,0.017,0.266,0.264,0.007,0,0.796,0.001,0.001,0.005,0.076,196.078,501,71.6405,-nan,613,613
TOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10385418,28.8484,29534500,122790,675,0.001875,499,0,0.022,0,0.003,22.865,22.8,0.016,0,45.814,0.004,0,0.016,0,94.5055,4864,60.4505,507.847,6,6
cTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,77124,0.214233,1716055,387,675,0.001875,4316,322,0.02,0,0.011,0.186,0.181,0.039,0,0.657,0,0,0.036,0.071,88.4615,5462,40.4505,405.827,365,365
dTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,28022348,77.8399,7317196,427188,675,0.001875,4144,499,0.021,0,0.003,60.872,60.774,0.033,0,121.875,0.012,0,0.032,0.09,93.4132,996,14.497,91.5621,12,12
reTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,79172,0.219922,2689402,505,675,0.001875,4409,700,0.02,0,0.007,0.187,0.184,0.004,0,0.596,0,0,0.003,0.079,182.418,1834,75.7253,261.795,365,365
rereTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,93843,0.260675,3810281,548,675,0.001875,4409,822,0.017,0,0.01,0.222,0.218,0.004,0,0.685,0,0,0.003,0.087,196.703,1439,84.5275,188.634,365,365
