Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample9.bin,SGrid,3,100,100,200,0.000555556,22478,3,13,3.61111e-05,4483,5136,0.011,0,0.002,0.002,0.001,0.036,0.054,0,0,0.034,0.002,0,46.7033,873,6.54121,54.6252,365,365,1,0.004,6,0,25,90,179,113,237,873,0,0,0,0,138,90,48,48,77,463,0,0,0,0,11.6812,10.5276,8.69152,12.0321,16.5421,9.59477,0,0,0,0,68.6251,25.0715,73.8269,29.0881,20.3026,41.389,0,0,0,0,10.9792,6.82611,9.63115,25.6441,12.5446,8.70728,0,0,0,0,94.8436,43.2908,92.1878,24.2389,14.9272,64.9845,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample9.bin,SGrid,3,100,100,579,0.00160833,515700,2,13,3.61111e-05,4977,5011,0.01,0,0.004,0.004,0.003,0.022,0.042,0,0,0.022,0.003,0,16.6667,749,73.4583,147.365,137,137,1,0.007,5,3,6000,0,0,0,0,0,0,0,0,0,186,88,749,0,0,0,0,0,0,0,11.5321,0,0,0,0,0,0,0,0,0,50.3624,0,0,45.0361,31.1368,0,0,0,0,0,13.8756,0,0,0,0,0,0,0,0,0,103.486,0,0,68.4371,22.9181,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample9.bin,SGrid,3,100,100,263,0.000730556,2663803,15,13,3.61111e-05,185,5011,0.013,0,0.002,0.004,0.001,0.017,0.039,0,0,0.017,0.002,0,47.2527,4039,37.3846,322.383,365,365,1,0.006,5,0,19,0,206,1551,4039,0,0,0,0,0,109,0,0,557,323,0,0,0,0,0,22.5882,0,12.5989,11.7569,11.0323,0,0,0,0,0,24.0011,0,0,56.3463,36.8429,0,0,0,0,0,10.5414,0,7.252,17.5897,12.3476,0,0,0,0,0,20.5419,0,0,115.185,56.8928,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample9.bin,SGrid,3,100,100,311,0.000863889,16156,12,13,3.61111e-05,185,5017,0.012,0,0.001,0.003,0.002,0.018,0.038,0,0,0.017,0.003,0,48.9011,4039,37.3516,326.939,365,365,1,0.006,5,0,19,0,206,1551,4039,0,0,0,0,0,0,0,0,979,4,0,0,0,0,0,22.5882,0,12.5989,11.7569,11.0323,0,0,0,0,0,0,0,0,46.4169,55.2371,0,0,0,0,0,10.5414,0,7.252,17.5897,12.3476,0,0,0,0,0,0,0,0,93.7661,37.1403,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,NL,0,0,1000000,837,0.002325,0,24,36,0.0001,0,0,0.011,0,0.003,0.003,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,SGrid,3,100,100,495,0.001375,6606000,32,36,0.0001,0,3565,0.009,0,0.001,0.006,0.004,0.018,0.035,0,0,0.018,0.002,0,45.6044,992,46.3462,102.88,65,65,1,0.008,5,0,6000,0,0,0,0,0,0,0,0,0,615,6,151,992,671,0,0,0,0,0,11.5321,0,0,0,0,0,0,0,0,0,50.1578,25.4131,87.4791,47.3512,48.2983,0,0,0,0,0,13.8756,0,0,0,0,0,0,0,0,0,84.3904,16.2071,146.182,107.29,75.9493,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,NL,0,0,1000000,1258,0.00349444,0,35,36,0.0001,0,0,0.014,0,0.005,0.027,0,0,0.047,0,0,0,0,0,0,0,0,0,1,1,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,SGrid,3,100,100,740,0.00205556,924594,24,36,0.0001,694,4060,0.012,0,0.003,0.007,0.005,0.033,0.06,0,0,0.031,0.003,0.001,43.956,3440,19.9066,199.397,365,365,1,0.01,6,0,163,0,112,27,3499,1505,0,0,0,0,171,148,488,510,311,312,0,0,0,0,14.5103,0,7.84192,20.6802,11.7616,11.111,0,0,0,0,65.8074,36.2027,54.5503,61.7187,55.1257,25.4295,0,0,0,0,10.332,0,4.38787,16.2485,12.6984,18.1472,0,0,0,0,111.781,63.7647,115.052,103.945,74.6848,38.0926,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,SGrid,3,100,100,650,0.00180556,2692474,30,36,0.0001,777,3565,0.011,0,0.008,0.008,0.004,0.021,0.047,0,0,0.02,0.003,0,17.3913,3040,145.87,486.11,151,151,1,0.011,5,4,6000,0,0,0,0,0,0,0,0,0,615,100,3040,1468,0,0,0,0,0,0,11.5321,0,0,0,0,0,0,0,0,0,51.4776,26.1779,83.5027,41.6315,39.0523,0,0,0,0,0,13.8756,0,0,0,0,0,0,0,0,0,106.751,17.6548,98.9326,66.7764,50.8401,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,SGrid,3,100,100,826,0.00229444,8728165,9,36,0.0001,148,3565,0.011,0,0.001,0.008,0.005,0.017,0.041,0,0,0.016,0.004,0,45.6044,4049,45.533,334.249,365,365,1,0.012,5,0,0,0,202,1601,4049,0,0,0,0,0,615,6,151,992,671,0,0,0,0,0,0,0,12.4057,12.219,11.0329,0,0,0,0,0,50.1578,25.4131,87.4791,47.3512,48.2983,0,0,0,0,0,0,0,6.95948,17.6987,12.3333,0,0,0,0,0,84.3904,16.2071,146.182,107.29,75.9493,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample5.bin,../../../data/samplesAxons/6000/sample10.bin,SGrid,3,100,100,499,0.00138611,80980,17,36,0.0001,148,3762,0.011,0,0.002,0.006,0.004,0.016,0.04,0,0,0.016,0.004,0,48.3516,4049,44.4505,348.879,365,365,1,0.01,5,0,0,0,202,1601,4049,0,0,0,0,0,0,0,287,1851,100,0,0,0,0,0,0,0,12.4057,12.219,11.0329,0,0,0,0,0,0,0,85.4572,45.9383,79.9674,0,0,0,0,0,0,0,6.95948,17.6987,12.3333,0,0,0,0,0,0,0,120.993,94.2657,111.976,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,NL,0,0,1000000,1765,0.00490278,0,12,26,7.22222e-05,0,0,0.015,0,0.003,0.007,0,0,0.026,0,0,0,0,0,0,0,0,0,1,1,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,1072,0.00297778,16986100,14,26,7.22222e-05,0,2611,0.01,0,0.001,0.008,0.005,0.017,0.037,0,0,0.017,0.003,0,46.7033,2640,51.5879,199.863,64,64,1,0.011,5,0,6000,0,0,0,0,0,0,0,0,0,229,0,156,364,2640,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,33.4299,0,53.9405,21.5132,55.7184,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,66.0038,0,80.3748,20.7867,99.9371,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,NL,0,0,1000000,2796,0.00776667,0,28,26,7.22222e-05,0,0,0.01,0,0.006,0.032,0,0,0.049,0,0,0,0,0,0,0,0,0,1,1,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,1230,0.00341667,2486196,27,26,7.22222e-05,2151,3067,0.012,0,0.004,0.008,0.002,0.035,0.064,0,0,0.033,0.003,0.001,46.4286,1956,18.6319,131.879,365,365,1,0.011,6,0,269,129,897,648,1090,816,0,0,0,0,17,62,427,315,1956,156,0,0,0,0,16.2188,16.9546,16.995,21.9207,16.969,12.6915,0,0,0,0,31.8229,18.3402,36.3287,35.1883,61.2449,23.0544,0,0,0,0,10.9797,12.9878,26.277,39.2253,21.3822,9.83065,0,0,0,0,38.9611,8.7781,66.6804,47.5261,110.279,35.4575,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,1171,0.00325278,2095733,9,26,7.22222e-05,2995,2611,0.015,0,0.01,0.009,0.006,0.023,0.053,0,0,0.022,0.005,0.001,18.8889,1540,64.4889,177.304,177,177,1,0.014,5,5,6000,0,0,0,0,0,0,0,0,0,541,1,551,1540,372,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,53.1606,0,42.9611,20.6997,46.8772,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,97.4871,0,71.7752,17.3988,63.2136,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,3482,0.00967222,15837541,27,26,7.22222e-05,156,2611,0.009,0,0.002,0.014,0.01,0.017,0.046,0,0,0.017,0.003,0,46.7033,5302,50.7308,439.038,365,365,1,0.017,5,0,9,0,0,533,5302,0,0,0,0,0,229,0,156,364,2640,0,0,0,0,0,11.4964,0,0,16.6436,15.6155,0,0,0,0,0,33.4299,0,53.9405,21.5132,55.7184,0,0,0,0,0,4.00422,0,0,17.8668,21.5842,0,0,0,0,0,66.0038,0,80.3748,20.7867,99.9371,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,1806,0.00501667,4135560,29,26,7.22222e-05,156,2629,0.008,0,0.002,0.009,0.008,0.018,0.043,0,0,0.017,0.004,0,48.9011,5302,50.6319,440.095,365,365,1,0.013,5,0,9,0,0,533,5302,0,0,0,0,0,0,0,0,2591,780,0,0,0,0,0,11.4964,0,0,16.6436,15.6155,0,0,0,0,0,0,0,0,52.3784,43.3266,0,0,0,0,0,4.00422,0,0,17.8668,21.5842,0,0,0,0,0,0,0,0,96.4182,77.165,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,NL,0,0,1000000,126,0.00035,0,0,0,0,0,0,0.009,0,0.004,0.003,0,0,0.017,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,SGrid,3,100,100,132,0.000366667,13110500,0,0,0,0,3554,0.013,0,0,0.007,0.005,0.018,0.039,0,0,0.017,0.002,0,46.1538,2119,46.4066,161.521,64,64,1,0.009,5,0,6000,0,0,0,0,0,0,0,0,0,185,0,3,139,2119,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,38.5144,0,95.0049,59.7434,59.4899,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,74.0334,0,106.691,83.3791,112.046,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,NL,0,0,1000000,388,0.00107778,0,0,0,0,0,0,0.009,0,0.007,0.027,0,0,0.044,0,0,0,0,0,0,0,0,0,1,1,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,SGrid,3,100,100,293,0.000813889,3869580,0,0,0,952,3482,0.012,0,0.003,0.005,0.004,0.034,0.059,0,0,0.033,0.003,0.001,46.7033,2766,20.7857,181.087,365,365,1,0.008,6,0,13,0,128,510,1631,2766,0,0,0,0,0,19,415,746,506,832,0,0,0,0,78.018,0,14.8082,15.8929,15.6966,16.1758,0,0,0,0,0,61.999,55.5031,67.3143,45.2965,54.6453,0,0,0,0,53.1732,0,10.1078,18.7055,26.7062,19.2616,0,0,0,0,0,68.0857,116.616,135.385,78.0617,82.0278,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,SGrid,3,100,100,167,0.000463889,2195220,0,0,0,2692,3554,0.009,0,0.008,0.008,0.003,0.023,0.047,0,0,0.023,0.004,0.001,17.1875,1724,83.75,240.349,163,163,1,0.012,5,4,6000,0,0,0,0,0,0,0,0,0,650,35,1724,899,0,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,59.4225,0,245.782,72.3691,57.8995,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,106.178,0,0,105.216,152.141,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,SGrid,3,100,100,244,0.000677778,12527618,0,0,0,136,3554,0.007,0,0.002,0.006,0.004,0.019,0.037,0,0,0.019,0.003,0,46.1538,5291,45.6593,422.257,365,365,1,0.009,5,0,30,0,0,543,5291,0,0,0,0,0,185,0,3,139,2119,0,0,0,0,0,44.3836,0,0,16.5627,15.6245,0,0,0,0,0,38.5144,0,95.0049,59.7434,59.4899,0,0,0,0,0,49.7632,0,0,17.7215,21.605,0,0,0,0,0,74.0334,0,106.691,83.3791,112.046,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample2.bin,SGrid,3,100,100,204,0.000566667,4391530,0,0,0,136,3592,0.012,0,0.002,0.006,0.003,0.017,0.041,0,0,0.017,0.003,0,48.9011,5291,45.4505,411.465,365,365,1,0.009,5,0,30,0,0,543,5291,0,0,0,0,0,0,0,0,1205,1203,0,0,0,0,0,44.3836,0,0,16.5627,15.6245,0,0,0,0,0,0,0,0,56.0657,59.6645,0,0,0,0,0,49.7632,0,0,17.7215,21.605,0,0,0,0,0,0,0,0,112.496,105.179,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,NL,0,0,1000000,1015,0.00281944,0,27,30,8.33333e-05,0,0,0.012,0,0.002,0.004,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,SGrid,3,100,100,635,0.00176389,8625200,30,30,8.33333e-05,0,4224,0.009,0,0.001,0.006,0.004,0.019,0.035,0,0,0.019,0.001,0,46.7033,1302,42.7253,106.23,64,64,1,0.007,5,0,6000,0,0,0,0,0,0,0,0,0,131,0,70,273,1302,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,69.1336,0,103.995,84.6402,50.1332,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,72.3388,0,235.617,119.948,101.129,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,NL,0,0,1000000,1283,0.00356389,0,19,30,8.33333e-05,0,0,0.007,0,0.006,0.031,0,0,0.044,0,0,0,0,0,0,0,0,0,1,1,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,SGrid,3,100,100,963,0.002675,554154,50,30,8.33333e-05,2150,4045,0.006,0,0.003,0.005,0.002,0.036,0.053,0,0,0.035,0.003,0,44.7802,3020,15.9478,166.259,365,365,1,0.008,6,0,45,93,184,469,3020,39,0,0,0,0,154,130,200,664,779,28,0,0,0,0,26.3076,16.5046,17.2825,17.0091,17.0404,15.6844,0,0,0,0,51.0718,57.1358,71.6986,43.7806,90.7015,21.545,0,0,0,0,30.353,12.4482,16.8971,19.307,25.516,8.48786,0,0,0,0,100.129,78.8377,108.65,80.42,148.034,46.0898,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,SGrid,3,100,100,1747,0.00485278,3443276,22,30,8.33333e-05,2088,4224,0.013,0,0.013,0.013,0.006,0.019,0.051,0,0,0.017,0.004,0,17.3913,3750,116.63,543.612,151,151,1,0.017,5,4,6000,0,0,0,0,0,0,0,0,0,53,0,109,3750,0,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,56.868,0,163.202,70.6757,46.6525,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,105.734,0,374.434,122.703,84.5701,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,SGrid,3,100,100,1630,0.00452778,7719771,12,30,8.33333e-05,166,4224,0.009,0,0.002,0.008,0.005,0.016,0.039,0,0,0.016,0.003,0,46.7033,5301,41.8132,405,365,365,1,0.011,5,0,0,0,0,533,5301,0,0,0,0,0,131,0,70,273,1302,0,0,0,0,0,0,0,0,16.6436,15.6252,0,0,0,0,0,69.1336,0,103.995,84.6402,50.1332,0,0,0,0,0,0,0,0,17.8668,21.5932,0,0,0,0,0,72.3388,0,235.617,119.948,101.129,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample3.bin,SGrid,3,100,100,642,0.00178333,3260115,9,30,8.33333e-05,166,4233,0.01,0,0.002,0.005,0.004,0.02,0.039,0,0,0.019,0.002,0,48.9011,5301,41.7637,404.457,365,365,1,0.007,5,0,0,0,0,533,5301,0,0,0,0,0,0,0,0,1152,615,0,0,0,0,0,0,0,0,16.6436,15.6252,0,0,0,0,0,0,0,0,59.3779,58.4119,0,0,0,0,0,0,0,0,17.8668,21.5932,0,0,0,0,0,0,0,0,102.833,127.887,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,1000000,98,0.000272222,0,4,4,1.11111e-05,0,0,0.009,0,0.004,0.002,0,0,0.016,0,0,0,0,0,0,0,0,0,1,1,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,61,0.000169444,10406000,1,4,1.11111e-05,0,3924,0.007,0,0.001,0.005,0.004,0.021,0.034,0,0,0.021,0.001,0,46.1538,1616,44.3736,126.729,64,64,1,0.006,5,0,6000,0,0,0,0,0,0,0,0,0,152,0,76,232,1616,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,94.1518,0,119.194,41.3235,55.4335,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,179.771,0,228.302,71.0269,107.825,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,NL,0,0,1000000,166,0.000461111,0,1,4,1.11111e-05,0,0,0.009,0,0.005,0.026,0,0,0.041,0,0,0,0,0,0,0,0,0,1,1,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,107,0.000297222,52032,0,4,1.11111e-05,4025,5081,0.011,0,0.002,0.002,0,0.033,0.05,0,0,0.031,0.001,0,46.1538,1076,7.95055,68.2511,365,365,1,0.003,6,0,0,0,18,355,526,1076,0,0,0,0,18,47,208,67,115,464,0,0,0,0,0,0,14.051,17.2674,15.4174,19.0374,0,0,0,0,61.024,27.8149,30.9436,43.8187,51.3072,60.8171,0,0,0,0,0,0,8.47647,19.484,13.712,24.1963,0,0,0,0,77.9917,81.0415,59.8846,70.0465,96.8181,143.125,0,0,0,0,
dTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,129,0.000358333,701265,1,4,1.11111e-05,4586,3924,0.016,0,0.004,0.003,0.001,0.019,0.045,0,0,0.018,0.005,0,16.6667,824,57.9444,119.273,157,157,1,0.008,5,4,6000,0,0,0,0,0,0,0,0,0,101,83,406,824,0,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,54.5515,0,166.079,59.403,58.6375,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,105.616,0,375.484,93.2989,92.7959,0,0,0,0,0,
reTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,170,0.000472222,9358863,1,4,1.11111e-05,174,3924,0.01,0,0.002,0.004,0.002,0.019,0.039,0,0,0.018,0.003,0,46.1538,5293,43.4176,410.295,365,365,1,0.007,5,0,0,0,0,533,5293,0,0,0,0,0,152,0,76,232,1616,0,0,0,0,0,0,0,0,16.6436,15.6422,0,0,0,0,0,94.1518,0,119.194,41.3235,55.4335,0,0,0,0,0,0,0,0,17.8668,21.6203,0,0,0,0,0,179.771,0,228.302,71.0269,107.825,0,0,0,0,0,
rereTOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample4.bin,SGrid,3,100,100,73,0.000202778,2905857,12,4,1.11111e-05,174,4003,0.011,0,0.002,0.003,0,0.015,0.034,0,0,0.015,0.003,0,48.9011,5293,42.9835,408.44,365,365,1,0.006,5,0,0,0,0,533,5293,0,0,0,0,0,0,0,0,1448,549,0,0,0,0,0,0,0,0,16.6436,15.6422,0,0,0,0,0,0,0,0,58.2712,53.622,0,0,0,0,0,0,0,0,17.8668,21.6203,0,0,0,0,0,0,0,0,111.493,114.778,0,0,0,0,0,
SGrid,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,1000000,134,0.000372222,0,1,1,2.77778e-06,0,0,0.01,0,0.003,0.002,0,0,0.015,0,0,0,0,0,0,0,0,0,1,1,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample5.bin,SGrid,3,100,100,66,0.000183333,12260500,0,1,2.77778e-06,0,3489,0.01,0,0.001,0.006,0.003,0.016,0.033,0,0,0.015,0.003,0,46.7033,1782,46.7637,142.726,64,64,1,0.009,5,0,6000,0,0,0,0,0,0,0,0,0,133,0,30,566,1782,0,0,0,0,0,15.771,0,0,0,0,0,0,0,0,0,63.5023,0,7.82962,48.2834,38.7969,0,0,0,0,0,21.4344,0,0,0,0,0,0,0,0,0,140.833,0,4.43263,77.9427,70.4882,0,0,0,0,0,
PBSM,1,6000,6000,../../../data/samplesDendrites/6000/sample6.bin,../../../data/samplesAxons/6000/sample5.bin,NL,0,0,1000000,150,0.000416667,0,0,1,2.77778e-06,0,0,0.012,0,0.005,0.027,0,0,0.045,0,0,0,0,0,0,0,0,0,1,1,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
